DATACODE,RECTYPE,RecYear,RecMonth,RecDay,WATERSHED,RecTime,PRESERVATIVES,NO3,NH4,TN,SRP,TP,DOC,COMMENTS
NWC01,1,1987,4,29,n04d,1552,y,0,.,55,.,.,.,
NWC01,1,1987,5,6,n01b,1027,y,18.6,.,81,.,.,.,
NWC01,1,1987,5,6,n02b,1011,y,1.2,.,58,.,.,.,
NWC01,1,1987,5,6,n04d,1023,y,1.3,.,53,.,.,.,
NWC01,1,1987,5,12,n01b,821,y,1.7,.,80,.,.,.,
NWC01,1,1987,5,12,n01d,900,y,29.8,.,96,.,.,.,
NWC01,1,1987,5,12,n02b,757,y,2.1,.,51,.,.,.,
NWC01,1,1987,5,12,n04d,811,y,1.6,.,54,.,.,.,
NWC01,1,1987,5,20,n01b,1710,y,7,.,142,.,.,.,
NWC01,1,1987,5,20,n01d,1301,y,0.2,.,165,.,.,.,
NWC01,1,1987,5,20,n04d,1646,y,1.4,.,71,.,.,.,
NWC01,1,1987,5,28,n20b,1347,y,12.2,.,170,.,.,.,
NWC01,1,1987,5,28,n01b,1330,y,21.4,.,154,.,.,.,
NWC01,1,1987,5,28,n01d,1237,y,0.6,.,109,.,.,.,
NWC01,1,1987,5,28,n02b,1410,y,0.7,.,114,.,.,.,
NWC01,1,1987,5,28,n04d,1347,y,7.2,.,129,.,.,.,
NWC01,1,1987,6,3,n01b,1333,y,22.2,.,92,.,.,.,
NWC01,1,1987,6,3,n01d,1235,y,0.5,.,184,.,.,.,
NWC01,1,1987,6,3,n02b,1400,y,1.4,.,136,.,.,.,
NWC01,1,1987,6,3,n04d,1419,y,0.7,.,82,.,.,.,
NWC01,1,1987,6,10,n01b,1423,y,18.1,.,69,.,.,.,
NWC01,1,1987,6,10,n01d,1439,y,1.2,.,121,.,.,.,
NWC01,1,1987,6,10,n02b,1404,y,3.2,.,99,.,.,.,
NWC01,1,1987,6,10,n04d,1414,y,1.5,.,103,.,.,.,
NWC01,1,1987,6,17,n01b,1232,y,19.5,.,84,.,.,.,
NWC01,1,1987,6,17,n01d,1300,y,6,.,163,.,.,.,
NWC01,1,1987,6,17,n04d,1136,y,0,.,80,.,.,.,
NWC01,1,1987,6,23,n01d,1451,y,2.6,.,124,.,.,.,
NWC01,1,1987,6,23,n04d,1427,y,2.5,.,64,.,.,.,
NWC01,1,1987,7,1,n04d,558,y,2,.,47,.,.,.,
NWC01,1,1987,7,7,n04d,1827,y,2.2,.,75,.,.,.,
NWC01,1,1987,7,14,n04d,1635,y,0,.,129,.,.,.,
NWC01,1,1987,8,18,n01b,1035,y,81,.,227,.,.,.,
NWC01,1,1987,8,18,n04d,1019,y,3,.,125,.,.,.,
NWC01,1,1987,8,26,n04d,1030,y,9,.,176,.,.,.,
NWC01,1,1987,9,2,n04d,1027,y,1,.,78,.,.,.,
NWC01,1,1987,9,9,n04d,1320,y,3,.,.,.,.,.,
NWC01,1,1987,9,16,n04d,1142,y,4,.,.,.,.,.,
NWC01,1,1987,12,20,n04d,1311,y,62,.,109,.,.,.,
NWC01,1,1987,12,21,n01b,1333,y,406.8,.,.,.,.,.,
NWC01,1,1987,12,31,n01b,1230,y,53,.,.,.,.,.,
NWC01,1,1987,12,31,n04d,1217,y,1.6,.,51,.,.,.,
NWC01,1,1988,1,4,n01b,1011,y,50.8,.,68,.,.,.,
NWC01,1,1988,1,4,n04d,958,y,1.8,.,19,.,.,.,
NWC01,1,1988,1,12,n01b,1253,y,37.3,.,72,.,.,.,
NWC01,1,1988,1,12,n04d,1255,y,1.1,.,53,.,.,.,
NWC01,1,1988,1,19,n01b,1448,y,35.9,.,72,.,.,.,
NWC01,1,1988,1,19,n04d,1426,y,0,.,103,.,.,.,
NWC01,1,1988,1,27,n04d,1632,y,0,.,72,.,.,.,
NWC01,1,1988,2,2,n04d,1358,y,0.5,.,114,.,.,.,
NWC01,1,1988,2,9,n04d,1801,y,8.6,.,57,.,.,.,
NWC01,1,1988,2,17,n04d,1513,y,4.4,.,57,.,.,.,
NWC01,1,1988,2,24,n04d,1114,y,4.1,.,64,.,.,.,
NWC01,1,1988,3,1,n04d,947,y,2.5,.,49,.,.,.,
NWC01,1,1988,3,7,n04d,1510,y,2.3,.,57,.,.,.,
NWC01,1,1988,3,15,n04d,1350,y,0.9,.,17,.,.,.,
NWC01,1,1988,3,21,n04d,1547,y,0,.,21,.,.,.,
NWC01,1,1988,3,30,n04d,1503,y,0,.,0,.,.,.,
NWC01,1,1988,4,5,n01b,1154,y,74.6,.,92,.,.,.,
NWC01,1,1988,4,5,n02b,1121,y,16.8,.,100,.,.,.,
NWC01,1,1988,4,5,n04d,1127,y,3.7,.,21,.,.,.,
NWC01,1,1988,4,12,n01b,1457,y,29.9,.,159,.,.,.,
NWC01,1,1988,4,12,n02b,1317,y,2.4,.,21,.,.,.,
NWC01,1,1988,4,12,n04d,1329,y,1.1,.,.,.,.,.,
NWC01,1,1988,4,14,n01b,.,y,24.3,.,214,.,.,.,post-burn collection cmt
NWC01,1,1988,4,14,n02b,.,y,1.1,.,37,.,.,.,post-burn collection cmt
NWC01,1,1988,4,14,n04d,.,y,1,.,68,.,.,.,post-burn collection cmt
NWC01,1,1988,4,19,n01b,1123,y,22.7,.,159,.,.,.,
NWC01,1,1988,4,19,n02b,1054,y,1.2,.,46,.,.,.,
NWC01,1,1988,4,19,n04d,1156,y,2.7,.,230,.,.,.,
NWC01,1,1988,4,26,n01b,1356,y,14.7,.,159,.,.,.,
NWC01,1,1988,4,26,n02b,1241,y,0,.,68,.,.,.,
NWC01,1,1988,4,26,n04d,1300,y,0.8,.,48,.,.,.,
NWC01,1,1988,5,3,n01b,957,y,13.4,.,131,.,.,.,
NWC01,1,1988,5,3,n02b,919,y,0,.,151,.,.,.,
NWC01,1,1988,5,3,n04d,926,y,0,.,84,.,.,.,
NWC01,1,1988,5,11,n01b,1415,y,11.6,.,46,.,.,.,
NWC01,1,1988,5,11,n02b,1251,y,2.4,.,163,.,.,.,
NWC01,1,1988,5,11,n04d,1313,y,1.3,.,21,.,.,.,
NWC01,1,1988,5,17,n04d,1104,y,2.4,.,37,.,.,.,
NWC01,1,1988,5,24,n01b,950,y,36.3,.,217,.,.,.,
NWC01,1,1988,5,24,n04d,902,y,1,.,161,.,.,.,
NWC01,1,1988,5,31,n01b,953,y,11.5,.,471,.,.,.,
NWC01,1,1988,5,31,n04d,922,y,2.8,.,185,.,.,.,
NWC01,1,1988,6,7,n04d,828,y,0.7,.,.,.,.,.,
NWC01,1,1988,6,14,n04d,808,y,0.3,.,341,.,.,.,
NWC01,1,1988,7,11,n04d,953,y,1.2,.,.,.,.,.,
NWC01,1,1988,.,.,n20b,.,.,.,.,.,.,.,.,no flow in 1988.
NWC01,1,1988,.,.,n01d,.,.,.,.,.,.,.,.,no flow in 1988.
NWC01,1,1989,9,5,n20b,1048,y,11.6,0,1234,7.6,14,.,
NWC01,1,1989,9,5,n01b,1108,y,140.2,0,153,15.9,19.8,.,
NWC01,1,1989,9,6,n01b,1347,y,80.5,0,452,7.8,10.5,.,
NWC01,1,1989,9,6,n04d,1123,y,15.4,0,423,4.7,11.5,.,
NWC01,1,1989,9,7,n01b,1436,y,59,0,487,6.6,15.8,.,
NWC01,1,1989,9,7,n04d,1057,y,15.8,0,344,5,9.9,.,
NWC01,1,1989,9,8,n01b,1454,y,93.5,0,376,5.3,7.5,.,
NWC01,1,1989,9,8,n04d,1412,y,19.7,0,321,4.2,8.4,.,
NWC01,1,1989,9,9,n20b,1816,y,53.4,0,496,6.8,10.5,.,
NWC01,1,1989,9,9,n01b,1845,y,105.3,0,446,6.1,7.8,.,
NWC01,1,1989,9,9,n02b,1607,y,66.2,0,434,8.1,.,.,
NWC01,1,1989,9,9,n04d,1653,y,18.5,0,339,5.2,10.2,.,
NWC01,1,1989,9,12,n01b,1114,y,86.7,0,580,3.8,9.9,.,
NWC01,1,1989,9,12,n02b,1245,y,56.9,0,397,3.8,.,.,
NWC01,1,1989,9,12,n04d,1223,y,7.1,0,258,3.4,4.4,.,
NWC01,1,1989,9,19,n01b,1032,y,38.2,0,416,4.7,15.2,.,
NWC01,1,1989,9,19,n02b,929,y,13.1,0,678,2.1,4.4,.,
NWC01,1,1989,9,19,n04d,1000,y,0.5,0,190,6.5,.,.,
NWC01,1,1989,9,26,n01b,1124,y,16.8,0,162,4.1,22.5,.,
NWC01,1,1989,9,26,n02b,931,y,1.2,0,864,9.6,.,.,
NWC01,1,1989,9,26,n04d,1009,y,0,0,128,5.6,5.6,.,
NWC01,1,1989,10,3,n01b,1111,y,12.8,0,162,4.7,30,.,
NWC01,1,1989,10,3,n04d,1047,y,0,0,120,5.4,6.1,.,
NWC01,1,1989,10,10,n01b,1152,y,1.1,0,.,3.6,4.6,.,
NWC01,1,1989,10,10,n04d,1122,y,0,0,424,5.6,6.1,.,
NWC01,1,1989,11,3,n01b,1249,y,18.1,0,108,3.1,9.4,.,
NWC01,1,1989,11,3,n02b,1139,y,5.7,0,260,2.1,7.9,.,
NWC01,1,1989,11,3,n04d,1159,y,1.6,0,581,2.5,6.1,.,
NWC01,1,1989,11,10,n01b,1201,y,9.7,0,285,2.3,9,.,
NWC01,1,1989,11,10,n02b,1102,y,1.6,0,218,1.7,7.5,.,
NWC01,1,1989,11,10,n04d,1142,y,0.5,0,220,1.7,6.6,.,
NWC01,1,1989,11,17,n01b,1106,y,13.9,0,198,.,4.6,.,
NWC01,1,1989,11,17,n02b,1022,y,0.2,0,193,0,3.2,.,
NWC01,1,1989,11,17,n04d,1043,y,0.2,0,254,0,10.3,.,
NWC01,1,1989,11,22,n01b,1121,y,8.8,0,.,2.5,.,.,
NWC01,1,1989,11,22,n02b,1041,y,2.4,0,.,4.1,.,.,
NWC01,1,1989,11,22,n04d,1101,y,0.5,0,.,0,.,.,
NWC01,1,1989,11,29,n04d,1449,y,0.2,0,.,0,.,.,
NWC01,1,1990,1,23,n01b,1357,y,75.3,0,132,2.9,.,.,
NWC01,1,1990,1,23,n04d,1336,y,29.5,0,137,4.7,.,.,
NWC01,1,1990,1,30,n01b,1210,y,41.4,0,81,1.8,.,.,
NWC01,1,1990,1,30,n04d,1124,y,6.4,0,68,2.5,.,.,
NWC01,1,1990,2,6,n01b,1115,y,39.2,0,73,1.8,.,.,
NWC01,1,1990,2,6,n04d,1030,y,11.5,0,88,2,.,.,
NWC01,1,1990,2,13,n01b,1109,y,17.2,0,86,2,.,.,
NWC01,1,1990,2,13,n04d,1145,y,0.7,0,53,1.7,.,.,
NWC01,1,1990,2,20,n01b,1156,y,12.8,0,53,1.8,.,.,
NWC01,1,1990,2,20,n04d,1115,y,1.3,0,53,1.8,.,.,
NWC01,1,1990,2,23,n01b,1214,y,124.1,0,.,.,.,.,
NWC01,1,1990,2,23,n04d,1039,y,11,0,.,0,.,.,
NWC01,1,1990,2,27,n01b,1036,y,68.2,0,112,1.4,.,.,
NWC01,1,1990,2,27,n02b,1245,y,7.5,0,78,1.8,.,.,
NWC01,1,1990,2,27,n04d,1131,y,2,0,65,1.1,.,.,
NWC01,1,1990,3,6,n01b,1119,y,30.6,0,85,1.4,.,.,
NWC01,1,1990,3,6,n02b,1030,y,2,0,44,1.1,.,.,
NWC01,1,1990,3,6,n04d,1052,y,2.2,0,53,1.4,.,.,
NWC01,1,1990,3,13,n01b,1157,y,33,0,100,1.8,.,.,
NWC01,1,1990,3,13,n02b,1103,y,5.5,0,80,1.4,.,.,
NWC01,1,1990,3,13,n04d,1133,y,1.3,0,85,1.9,.,.,
NWC01,1,1990,3,14,n20b,1644,y,138.6,0,293,7.5,18.6,.,
NWC01,1,1990,3,14,n01b,1652,y,106.7,0,212,7.1,8.2,.,
NWC01,1,1990,3,14,n02b,1627,y,21.6,0,169,5,5.1,.,
NWC01,1,1990,3,14,n04d,1642,y,17.2,0,132,2.8,.,.,
NWC01,1,1990,3,20,n20b,1215,y,10.1,0,96,1.6,.,.,
NWC01,1,1990,3,20,n01b,1242,y,51.7,0,106,1.9,.,.,
NWC01,1,1990,3,20,n02b,1007,y,14.3,0,103,1.6,.,.,
NWC01,1,1990,3,20,n04d,1136,y,3.5,0,71,2.8,.,.,
NWC01,1,1990,3,27,n01b,1157,y,33.2,0,86,1.9,.,.,
NWC01,1,1990,3,27,n02b,1049,y,4,0,86,1.4,.,.,
NWC01,1,1990,3,27,n04d,1106,y,2.1,0,78,2.3,.,.,
NWC01,1,1990,4,3,n01b,1108,y,29.2,0,95,0,.,.,
NWC01,1,1990,4,3,n02b,1000,y,2.1,0,80,0,.,.,
NWC01,1,1990,4,3,n04d,1017,y,1.8,0,90,0,0,.,
NWC01,1,1990,4,6,n01b,1049,y,24.9,0,83,0,.,.,pre-fire
NWC01,1,1990,4,6,n01b,1418,y,.,.,.,.,.,.,post-fire
NWC01,1,1990,4,6,n01b,1418,y,22.9,0,86,0,.,.,unfiltered
NWC01,1,1990,4,6,n02b,1515,y,.,.,.,.,.,.,fire
NWC01,1,1990,4,6,n02b,1610,y,.,.,.,.,.,.,post-fire
NWC01,1,1990,4,6,n02b,1610,y,2.7,0,83,0,.,.,unfiltered
NWC01,1,1990,4,10,n01b,1055,y,19.4,0,86,0,.,.,
NWC01,1,1990,4,10,n02b,955,y,1.8,0,68,0,.,.,
NWC01,1,1990,4,10,n04d,1013,y,1.6,0,71,0,0,.,
NWC01,1,1990,4,17,n01b,1203,y,11.5,0,76,0,.,.,
NWC01,1,1990,4,17,n02b,1250,y,2.5,0,58,0,.,.,
NWC01,1,1990,4,17,n04d,1219,y,2.9,0,46,0,0,.,
NWC01,1,1990,4,24,n01b,1113,y,9.7,0,70,0,.,.,
NWC01,1,1990,4,24,n02b,936,y,1.9,0,56,0,.,.,
NWC01,1,1990,4,24,n04d,1001,y,1.5,0,63,0,0,.,
NWC01,1,1990,5,1,n01b,1007,y,12.9,0,61,0,.,.,
NWC01,1,1990,5,1,n02b,911,y,2,0,86,0,0,.,
NWC01,1,1990,5,1,n04d,936,y,2.2,0,68,0,0,.,
NWC01,1,1990,5,8,n01b,1036,y,4.5,0,73,0,.,.,
NWC01,1,1990,5,8,n04d,1001,y,1.8,0,53,0,0,.,
NWC01,1,1990,5,10,n01b,1151,y,6.5,0,76,0,.,.,
NWC01,1,1990,5,10,n02b,908,y,4.5,0,103,0,1.3,.,
NWC01,1,1990,5,10,n04d,928,y,1.7,0,81,0,0,.,
NWC01,1,1990,5,14,n01b,1248,y,21.8,0,101,0,.,.,
NWC01,1,1990,5,15,n20b,1020,y,24.6,0,125,0,.,.,
NWC01,1,1990,5,15,n01b,1033,y,25,0,81,0,.,.,
NWC01,1,1990,5,15,n02b,925,y,7.9,0,65,0,0,.,
NWC01,1,1990,5,15,n04d,939,y,1.7,0,56,0,0,.,
NWC01,1,1990,5,22,n01b,1110,y,13.4,0,85,0,.,.,
NWC01,1,1990,5,22,n02b,936,y,2.9,0,70,0,0,.,
NWC01,1,1990,5,22,n04d,958,y,1.4,0,53,0,0,.,
NWC01,1,1990,5,29,n01b,1122,y,17.9,0,80,0,.,.,
NWC01,1,1990,5,29,n02b,1022,y,1.3,0,70,0,0,.,
NWC01,1,1990,5,29,n04d,1043,y,0,0,61,0,0,.,
NWC01,1,1990,6,5,n01b,1329,y,22.6,0,96,0,.,.,
NWC01,1,1990,6,5,n02b,1000,y,1.5,0,83,0,0,.,
NWC01,1,1990,6,5,n04d,1032,y,1.2,0,60,0,0,.,
NWC01,1,1990,6,11,n04d,1059,y,1.3,0,68,0,0,.,
NWC01,1,1990,6,12,n01b,1012,y,20.7,0,78,0,.,.,
NWC01,1,1990,6,12,n04d,933,y,1.3,0,68,0,0,.,
NWC01,1,1990,6,19,n01b,1410,y,2.3,0,81,0,.,.,
NWC01,1,1990,6,19,n04d,1204,y,0.7,0,73,0,0,.,
NWC01,1,1990,8,21,n01b,1036,y,.,0,90,0,.,.,
NWC01,1,1990,8,21,n02b,941,y,.,0,71,0,0,.,
NWC01,1,1990,8,21,n04d,1008,y,.,0,83,0,0,.,
NWC01,1,1991,2,4,n01b,1520,y,140.4,0,382,30.1,58.2,.,
NWC01,1,1991,2,4,n04d,1606,y,70.9,0,251,7.4,11.2,.,
NWC01,1,1991,4,16,n01b,1703,y,84.6,0,171,.,0,.,
NWC01,1,1991,4,16,n04d,1620,y,16.4,0,217,.,8.5,.,
NWC01,1,1991,4,18,k1a,1014,y,5.3,0,.,.,.,.,st. flow ?
NWC01,1,1991,4,18,n20b,1158,y,420.9,0,681,.,41,.,
NWC01,1,1991,4,18,n01b,1450,y,193.2,0,334,.,3.2,.,
NWC01,1,1991,4,18,nfkc,1038,y,143.4,0,.,.,.,.,
NWC01,1,1991,4,19,n01b,1233,y,104.2,0,231,.,8.1,.,
NWC01,1,1991,4,19,n02b,1113,y,15.8,6.8,327,.,20.3,.,
NWC01,1,1991,4,19,n04d,1206,y,9.3,0,109,.,6.6,.,
NWC01,1,1991,4,23,n01b,1202,y,38.7,0,180,.,9.8,.,
NWC01,1,1991,4,23,n02b,941,y,3.2,0,49,.,1.9,.,
NWC01,1,1991,4,23,n04d,1006,y,4.7,0,70,.,2,.,
NWC01,1,1991,4,26,hokn,2034,y,177.3,0,.,.,.,.,
NWC01,1,1991,4,26,hokn,2129,y,173.1,0,.,.,.,.,
NWC01,1,1991,4,26,k1a,2017,y,1.2,0,.,.,.,.,
NWC01,1,1991,4,27,hikx,1102,y,80.9,0,.,.,.,.,kc changed to hikx now. bridge
NWC01,1,1991,4,27,hokn,1058,y,155.8,0,.,.,.,.,
NWC01,1,1991,4,27,n01b,1200,y,36.4,0,107,.,4.4,.,
NWC01,1,1991,4,27,n02b,1138,y,1.6,0,109,.,8.3,.,
NWC01,1,1991,4,27,n04d,1145,y,2.5,0,65,.,1.7,.,
NWC01,1,1991,4,27,nfkc,1108,y,1.8,0,.,.,.,.,
NWC01,1,1991,4,27,sfkc,1110,y,40.6,0,.,.,.,.,
NWC01,1,1991,4,28,hokn,1646,y,106.4,0,.,.,.,.,
NWC01,1,1991,4,28,nfkc,1621,y,2.4,0,.,.,.,.,
NWC01,1,1991,4,28,sfkc,1633,y,35.9,0,.,.,.,.,
NWC01,1,1991,4,30,n01b,1432,y,15.6,0,109,.,2.7,.,
NWC01,1,1991,4,30,n02b,1432,y,1,0,72,.,0.8,.,
NWC01,1,1991,4,30,n04d,1409,y,2.1,0,88,.,2.9,.,
NWC01,1,1991,5,7,n01b,846,y,6.4,0,132,.,5.6,.,
NWC01,1,1991,5,7,n04d,818,y,1.1,0,28,.,3,.,
NWC01,1,1991,5,14,n01b,1233,y,4.9,0,72,.,5.3,.,
NWC01,1,1991,5,14,n04d,1155,y,0,0,28,.,3.5,.,
NWC01,1,1991,5,16,hokn,1335,y,3.6,0,.,.,.,.,
NWC01,1,1991,5,16,nfkc,1320,y,0.4,0,.,.,.,.,
NWC01,1,1991,5,16,sfkc,1325,y,0.7,0,.,.,.,.,
NWC01,1,1991,5,21,hokn,942,y,24.6,0,.,.,.,.,
NWC01,1,1991,5,21,n01b,1138,y,6.8,0,114,.,3.2,.,
NWC01,1,1991,5,21,n04d,1103,y,1.8,0,125,.,5.6,.,
NWC01,1,1991,5,21,nfkc,943,y,0.5,0,.,.,.,.,
NWC01,1,1991,5,21,sfkc,948,y,1,0,.,.,.,.,
NWC01,1,1991,5,28,k1a,.,y,0.5,0,.,.,.,.,
NWC01,1,1991,5,28,n20b,.,y,12.4,0,217,.,9.8,.,
NWC01,1,1991,5,28,n01b,.,y,57.5,0,176,.,4.7,.,
NWC01,1,1991,5,28,n02b,.,y,4.2,0,81,.,4.4,.,
NWC01,1,1991,5,28,n04d,.,y,3.1,0,127,.,1.8,.,
NWC01,1,1991,5,28,nfkc,.,y,6.3,0,.,.,.,.,
NWC01,1,1991,5,28,sfkc,.,y,7,0,.,.,.,.,
NWC01,1,1991,5,30,k1a,403,y,1.5,0,.,.,.,.,
NWC01,1,1991,5,30,n20b,543,y,18.3,0,187,.,12.4,.,
NWC01,1,1991,5,30,n01b,530,y,51.3,0,194,.,5,.,
NWC01,1,1991,5,30,n02b,611,y,3.7,0,91,.,1.1,.,
NWC01,1,1991,5,30,n04d,555,y,1.8,0,61,.,1.1,.,
NWC01,1,1991,5,30,nfkc,435,y,9.9,0,.,.,.,.,
NWC01,1,1991,5,30,sfkc,440,y,6.1,0,.,.,.,.,a
NWC01,1,1991,5,30,sfkc,508,y,2.5,0,.,.,.,.,b
NWC01,1,1991,6,4,k1a,1255,y,0.4,0,.,.,.,.,
NWC01,1,1991,6,4,n01b,1235,y,24.3,0,130,.,1.4,.,
NWC01,1,1991,6,4,n02b,1241,y,0.6,0,84,.,2,.,
NWC01,1,1991,6,4,n04d,1222,y,0.6,0,93,.,5.3,.,
NWC01,1,1991,6,4,nfkc,1245,y,0,0,.,.,.,.,
NWC01,1,1991,6,4,sfkc,1238,y,2.3,0,.,.,.,.,
NWC01,1,1991,6,11,k1a,1010,y,0.5,0,.,.,.,.,
NWC01,1,1991,6,11,n01b,.,y,23.7,0,139,.,0,.,
NWC01,1,1991,6,11,n02b,1108,y,0.5,0,84,.,1.2,.,
NWC01,1,1991,6,11,n04d,1131,y,0.6,0,118,.,1.4,.,
NWC01,1,1991,6,11,nfkc,1020,y,6,0,.,.,.,.,
NWC01,1,1991,6,11,sfkc,1054,y,3.2,0,.,.,.,.,
NWC01,1,1991,6,18,n01b,.,y,5.9,0,136,.,0,.,
NWC01,1,1991,6,18,n04d,1126,y,2,0,164,.,7.5,.,
NWC01,1,1991,6,18,nfkc,942,y,11.3,0,.,.,.,.,
NWC01,1,1991,6,18,sfkc,1030,y,5,0,.,.,.,.,
NWC01,1,1991,6,21,k1a,.,y,0,0,.,.,.,.,
NWC01,1,1991,6,21,nfkc,.,y,110.4,0,.,.,.,.,kcn changed to nfkc
NWC01,1,1991,6,21,sfkc,.,y,150.2,0,.,.,.,.,kcs a changed to sfkc
NWC01,1,1991,6,21,sfkc,.,y,100.7,0,.,.,.,.,kcs b changed to sfkc
NWC01,1,1991,6,25,n04d,1038,y,0.9,0,68,.,0,.,
NWC01,1,1991,6,25,nfkc,930,y,6.8,0,.,.,.,.,kcn changed to nfkc
NWC01,1,1991,6,25,sfkc,948,y,10.3,0,.,.,.,.,kcs changed to sfkc
NWC01,1,1991,7,2,sfkc,.,y,.,0,.,.,.,.,kcs changed to sfkc
NWC01,1,1992,1,19,n20b,1345,y,50,0,421,22.8,25.2,.,
NWC01,1,1992,3,13,n01b,1517,y,93,0,254,4.6,9.9,.,
NWC01,1,1992,3,13,n04d,1449,y,9,0,33,1.7,6.8,.,
NWC01,1,1992,3,17,n04d,1132,y,4,0,58,1.7,11.2,.,
NWC01,1,1992,3,19,n01b,1112,y,531,0,628,6.1,7.4,.,
NWC01,1,1992,3,19,n02b,1021,y,6,0,127,0.7,3.3,.,
NWC01,1,1992,3,19,n04d,1041,y,42,0,178,2.4,2.6,.,
NWC01,1,1992,3,24,n01b,1150,y,137,0,302,3,6.1,.,
NWC01,1,1992,3,24,n02b,1123,y,9,0,61,1.3,1.9,.,
NWC01,1,1992,3,24,n04d,1141,y,8,0,826,1.4,5.1,.,
NWC01,1,1992,3,24,sfkc,1055,y,16,0,.,13.7,.,.,
NWC01,1,1992,3,31,n01b,1230,y,65,0,222,1.8,2.4,.,
NWC01,1,1992,3,31,n02b,1143,y,3,0,86,1.1,3.8,.,
NWC01,1,1992,3,31,n04d,1209,y,3,0,79,1.4,4.8,.,
NWC01,1,1992,4,7,n01b,1228,y,33,0,169,1.4,3.4,.,
NWC01,1,1992,4,7,n02b,1136,y,2,0,100,1.3,.,.,
NWC01,1,1992,4,7,n04d,1155,y,2,0,51,1.3,.,.,
NWC01,1,1992,4,14,n02b,1015,y,1,0,61,2.4,.,.,
NWC01,1,1992,4,14,n04d,1044,y,1,0,88,1.8,.,.,
NWC01,1,1992,4,21,n02b,901,y,1,0,217,2.3,3.8,.,
NWC01,1,1992,4,21,n04d,945,y,0,0,125,1.7,.,.,
NWC01,1,1992,7,6,n01b,1426,y,46,0,254,15.4,17,.,
NWC01,1,1992,7,6,n02b,1201,y,7,0,93,11.1,13.4,.,
NWC01,1,1992,7,6,n04d,1303,y,7,0,396,5.3,5.3,.,
NWC01,1,1992,7,7,n01b,1154,y,36,0,231,8.2,12.2,.,
NWC01,1,1992,7,7,n02b,924,y,5,0,143,3,3.9,.,
NWC01,1,1992,7,7,n04d,959,y,7,0,24,3.4,.,.,
NWC01,1,1992,7,14,n01b,1312,y,15,0,171,3.2,.,.,
NWC01,1,1992,7,14,n02b,1232,y,4,0,107,2.2,.,.,
NWC01,1,1992,7,14,n04d,1325,y,9,0,118,7.8,14.8,.,
NWC01,1,1992,7,20,n01b,1134,y,15,0,196,6.2,6.3,.,
NWC01,1,1992,7,20,n02b,1042,y,9,0,150,17.4,.,.,
NWC01,1,1992,7,20,n04d,1205,y,7,0,61,2.2,4,.,
NWC01,1,1992,7,23,n20b,1045,y,24,0,245,15,18,.,
NWC01,1,1992,7,23,n01b,1011,y,51,0,231,22.7,24.6,.,
NWC01,1,1992,7,23,n02b,1150,y,23,0,203,13.9,.,.,
NWC01,1,1992,7,23,n04d,1115,y,12,0,245,9.2,12.3,.,
NWC01,1,1992,7,26,n20b,1430,y,5,0,176,7.7,11.5,.,
NWC01,1,1992,7,26,n01b,1408,y,26,0,210,9.3,11.8,.,
NWC01,1,1992,7,26,n04d,1505,y,5,0,116,4,8.9,.,
NWC01,1,1992,7,27,n02b,1226,y,7,0,93,4.7,6.9,.,
NWC01,1,1992,7,29,n01b,1523,y,35,0,196,6.3,7.6,.,
NWC01,1,1992,7,29,n02b,1622,y,7,0,114,3.4,11,.,
NWC01,1,1992,7,29,n04d,1623,y,2,0,107,7.8,10.3,.,
NWC01,1,1992,7,31,n01b,1136,y,32,0,116,1.3,.,.,
NWC01,1,1992,7,31,n04d,1055,y,6,0,118,2.2,0,.,
NWC01,1,1992,8,3,n01b,1348,y,27,0,162,1.1,1.1,.,
NWC01,1,1992,8,3,n04d,1326,y,2,0,231,2.2,17.2,.,
NWC01,1,1992,8,4,n01b,840,y,17,0,63,1.4,.,.,
NWC01,1,1992,8,4,n02b,823,y,5,0,132,4.4,10.2,.,
NWC01,1,1992,8,4,n04d,829,y,4,0,222,2.7,.,.,
NWC01,1,1992,8,11,n01b,838,y,35,0,143,2.6,3.2,.,
NWC01,1,1992,8,11,n02b,820,y,4,0,26,2.1,4.8,.,
NWC01,1,1992,8,11,n04d,826,y,3,0,127,1.1,.,.,
NWC01,1,1992,8,18,n01b,840,y,22,0,201,1.6,.,.,
NWC01,1,1992,8,18,n02b,825,y,6,0,746,3.4,8.8,.,
NWC01,1,1992,8,18,n04d,830,y,1,0,26,1.1,.,.,
NWC01,1,1992,8,25,n04d,828,y,4,0,40,4.8,.,.,
NWC01,1,1992,9,3,n04d,1214,y,5,0,284,13.9,.,.,
NWC01,1,1992,11,19,n01b,1400,y,28,0,219,30.4,35.6,.,
NWC01,1,1992,11,19,n02b,1420,y,12,0,203,29.7,43,.,
NWC01,1,1992,11,19,n04d,1400,y,9,0,327,.,27,.,
NWC01,1,1992,12,4,n01b,1402,y,14,0,28,2.9,.,.,
NWC01,1,1992,12,4,n02b,1333,y,5,0,109,3.2,8.3,.,
NWC01,1,1992,12,4,n04d,1351,y,3,0,134,1.9,.,.,
NWC01,1,1993,1,4,n01b,1107,y,13,.,123,.,5.2,.,
NWC01,1,1993,1,4,n02b,1055,y,0,.,87,.,0.9,.,
NWC01,1,1993,1,4,n04d,1101,y,1,.,110,.,5.2,.,
NWC01,1,1993,1,15,n01b,1344,y,6,.,122,.,4.6,.,
NWC01,1,1993,1,15,n02b,1242,y,0,.,86,.,3.8,.,
